qid,pid,score
19335,1000073,0.725551962852478
19335,1000031,0.7152353525161743
19335,1000141,0.7100785970687866
19335,1000034,0.7079216837882996
19335,1000139,0.7033504843711853
19335,1000118,0.6927236318588257
19335,1000127,0.6813957691192627
19335,1000051,0.6792201399803162
19335,1000016,0.673497200012207
19335,1000064,0.6687122583389282
19335,1000030,0.6673262715339661
19335,527692,0.6634024381637573
19335,1000065,0.6600911617279053
19335,1000136,0.6550904512405396
19335,527697,0.654609739780426
19335,1725,0.6402820944786072
19335,1000151,0.6320112943649292
19335,1000050,0.6317396759986877
19335,1000113,0.6272683143615723
19335,901323,0.6240854263305664
19335,527690,0.6235690116882324
19335,129765,0.6225268840789795
19335,527695,0.6208150386810303
19335,210535,0.6193780303001404
19335,1000140,0.6178862452507019
19335,1000061,0.6130876541137695
19335,342429,0.6123751401901245
19335,1000107,0.6110186576843262
19335,584350,0.6105474829673767
19335,1000096,0.6093200445175171
19335,772234,0.6034383177757263
19335,859341,0.601699948310852
19335,342431,0.6008700728416443
19335,859347,0.600791871547699
19335,1000038,0.6005674600601196
19335,1000012,0.599970817565918
19335,492146,0.5994987487792969
19335,256750,0.597807765007019
19335,691500,0.5968488454818726
19335,93557,0.5961240530014038
19335,1000150,0.5947437286376953
19335,1000089,0.5947345495223999
19335,1000017,0.5936044454574585
19335,1000157,0.5929700136184692
19335,1000013,0.5919140577316284
19335,1731,0.591666579246521
19335,129769,0.591575026512146
19335,1000117,0.588693380355835
19335,1000019,0.5875399112701416
19335,1000105,0.5840632319450378
19335,210536,0.5813871622085571
19335,1000015,0.5801811814308167
19335,1000119,0.5788764357566833
19335,567427,0.5787831544876099
19335,1000115,0.5776385068893433
19335,1000094,0.5760595202445984
19335,1000156,0.5757979154586792
19335,256749,0.5744811296463013
19335,342430,0.573598325252533
19335,691496,0.5732075572013855
19335,1000097,0.5721116065979004
19335,1000047,0.5699208378791809
19335,129762,0.5687949061393738
19335,342427,0.5684071779251099
19335,819168,0.5659699440002441
19335,527689,0.5655928254127502
19335,256751,0.5643947124481201
19335,1000158,0.5643895864486694
19335,1000110,0.5617480278015137
19335,584358,0.5605580806732178
19335,1000074,0.5604562759399414
19335,1000109,0.5598992109298706
19335,354218,0.5589371919631958
19335,1000131,0.5588167905807495
19335,1000076,0.5580748915672302
19335,180194,0.556410551071167
19335,763110,0.5556536912918091
19335,503733,0.5552423000335693
19335,1000041,0.5547552704811096
19335,1726,0.5544209480285645
19335,39115,0.5538218021392822
19335,712810,0.5510157346725464
19335,1000112,0.5507282018661499
19335,1000072,0.5505247116088867
19335,763108,0.5501096844673157
19335,1000106,0.5466500520706177
19335,1000155,0.5457717776298523
19335,492148,0.5453813076019287
19335,1000036,0.5443394184112549
19335,1000029,0.5441576838493347
19335,1000049,0.54413241147995
19335,492153,0.5408051013946533
19335,1000042,0.5401645302772522
19335,1000054,0.5379059910774231
19335,712808,0.5378915667533875
19335,129771,0.5378022193908691
19335,1000075,0.5370908975601196
19335,1000120,0.5365699529647827
19335,763113,0.5364774465560913
19335,652366,0.5348213911056519
19335,1730,0.5346530675888062
19335,1000093,0.5340050458908081
19335,219937,0.5326022505760193
19335,736390,0.5308254957199097
19335,712806,0.5303547382354736
19335,1000154,0.5296250581741333
19335,698652,0.527518093585968
19335,1000055,0.527495265007019
19335,503734,0.5262181758880615
19335,1000130,0.5255626440048218
19335,723849,0.5250023007392883
19335,161602,0.5249441862106323
19335,577193,0.5245473384857178
19335,579361,0.5245254039764404
19335,1000102,0.5235097408294678
19335,129766,0.5235081911087036
19335,92472,0.5204296112060547
19335,691493,0.5200841426849365
19335,1000024,0.5192404985427856
19335,1000053,0.5188964605331421
19335,284841,0.5185052156448364
19335,1000035,0.5179265141487122
19335,1000005,0.5178578495979309
19335,527694,0.517756462097168
19335,1000092,0.5170459151268005
19335,300888,0.5163295865058899
19335,1000044,0.5160236954689026
19335,1000037,0.5158792734146118
19335,1000145,0.5156409740447998
19335,808453,0.5153225660324097
19335,1000142,0.5134254097938538
19335,800449,0.5132462382316589
19335,1000148,0.5132265090942383
19335,1000103,0.5131562948226929
19335,470249,0.5128701329231262
19335,1000104,0.5128689408302307
19335,1000100,0.5124890804290771
19335,503739,0.5121010541915894
19335,769624,0.511555552482605
19335,1000062,0.5108866691589355
19335,818282,0.5103194713592529
19335,579364,0.5101916790008545
19335,516240,0.5091197490692139
19335,429852,0.5088762044906616
19335,712805,0.5087515711784363
19335,354219,0.5086641907691956
19335,1000057,0.5085967183113098
19335,392318,0.5080560445785522
19335,698656,0.5078997611999512
19335,484967,0.5068409442901611
19335,165465,0.5067967176437378
19335,1000159,0.5064473748207092
19335,530421,0.5064066052436829
19335,983490,0.506240725517273
19335,429849,0.5043272972106934
19335,1000040,0.5041007995605469
19335,342423,0.5037689208984375
19335,769626,0.5036329030990601
19335,1000116,0.5035239458084106
19335,763117,0.502909779548645
19335,1000086,0.5027487874031067
19335,1004051,0.5022659301757812
19335,211275,0.5016227960586548
19335,1000143,0.5008760690689087
19335,253398,0.4994038939476013
19335,1000078,0.4987778663635254
19335,129768,0.4974282085895538
19335,1004080,0.4972423613071441
19335,698651,0.4957560300827026
19335,712802,0.4952403306961059
