qid,pid,score
19335,1000113,23.687937481685257
19335,1000030,19.83758704848628
19335,1000067,18.00902145851053
19335,920924,17.536091177753214
19335,1000119,17.446181818351036
19335,1000025,17.254803427117448
19335,771851,17.211407921101422
19335,691500,16.8597350223971
19335,1000058,16.799589878453602
19335,1000115,16.66039203744139
19335,501588,16.54969929562907
19335,1000078,16.046969612452187
19335,1000045,15.895684025084412
19335,231770,15.777572202900052
19335,1000153,15.768673493117705
19335,958931,15.707741610868002
19335,712804,15.651181641611792
19335,958928,15.634358007417806
19335,141506,15.544042289839329
19335,1000097,15.532002366552682
19335,178003,15.496904682737725
19335,246605,15.490440568968715
19335,300888,15.448523676655135
19335,1000158,15.41479971776415
19335,285748,15.399485894271244
19335,1000136,15.347849223146088
19335,746620,15.329786316251
19335,630499,15.310695984226568
19335,562182,15.27495017723534
19335,414160,15.242590562177398
19335,711785,15.21130294712114
19335,684093,15.208062816689612
19335,1000112,15.155729697273705
19335,1000156,15.13290824419922
19335,746627,15.090517306478796
19335,635867,15.08024404767491
19335,1000046,15.067839392110749
19335,1000021,15.01943409873868
19335,591046,15.003515672124824
19335,636713,14.941242882638404
19335,216478,14.921994207163351
19335,244170,14.90214385452846
19335,1000126,14.89467149925351
19335,691493,14.887500304421769
19335,940204,14.85670723600797
19335,602480,14.804397787685971
19335,415077,14.736170353491602
19335,992840,14.734581349388955
19335,1000125,14.720331548822646
19335,724366,14.69877925071321
19335,109063,14.673536697778786
19335,1000134,14.494372812118748
19335,1000133,14.494372812118748
19335,1000148,14.43900497350079
19335,819629,14.421607508389869
19335,366159,14.421369329250831
19335,340096,14.331205752613563
19335,441844,14.275507054655977
19335,340098,14.254519820537938
19335,141508,14.168111112325608
19335,937861,14.135229935631312
19335,95228,14.058113546131167
19335,943200,14.011387248083444
19335,943196,13.959775358473149
19335,602478,13.712492692266188
19335,712810,13.60924301345481
19335,129762,13.590186611073497
19335,1000031,13.38685023552625
19335,691498,13.307434815013476
19335,1000079,13.27664889238363
19335,1000057,13.269513676654038
19335,424426,13.268126630045874
19335,1000073,13.268126630045874
19335,1000132,13.230307852858836
19335,429594,13.117489805487946
19335,871395,12.918485385569026
19335,150398,12.761094204103555
19335,534959,12.694533153324771
19335,645865,12.611154305256033
19335,751493,12.51570231281732
19335,979274,12.491791543526723
19335,1000070,12.373595148511663
19335,262137,12.280636379960686
19335,92475,12.261544287683147
19335,900143,12.24104489271955
19335,92474,12.194370362082644
19335,141512,12.189063933998614
19335,350441,12.123285962829916
19335,273460,12.039576142329851
19335,92472,12.03205591559516
19335,769624,12.00995578470172
19335,607460,11.999669822612256
19335,114024,11.955984777671167
19335,844252,11.94957289798644
19335,294901,11.948824040433934
19335,294898,11.922724610430537
19335,1000000,11.898108921457318
19335,1000137,11.836428571777503
19335,1000109,11.831111667391284
19335,904639,11.808484375290792
47923,1000240,32.603804352845565
47923,1000179,31.528640688883684
47923,1000256,30.763832979087933
47923,99926,30.06263299977312
47923,1000248,29.63157925287969
47923,1000173,29.54408510228773
47923,1000250,29.308999353788792
47923,1000272,29.135007372837933
47923,1000235,28.46728325181307
47923,727614,28.238665112682504
47923,1000181,27.993600377868677
47923,611017,26.838365023529946
47923,618556,26.266630376498835
47923,611018,25.73507406132044
47923,1000195,25.44490379161017
47923,436332,24.793860844318395
47923,1000264,23.849304170304
47923,953306,23.81470426020227
47923,99928,23.638276907605796
47923,1000280,22.47962295975184
47923,1000273,22.384351202899296
47923,525511,22.383095836220047
47923,1000227,21.85462548348125
47923,291219,21.54554472678591
47923,1000281,21.46730800669944
47923,1000279,21.415277688617685
