qid,pid,score
19335,1958103,0.743920087814331
19335,4510384,0.7256689667701721
19335,441844,0.7181016206741333
19335,2046505,0.6907442808151245
19335,8199361,0.6851680874824524
19335,8412682,0.6710002422332764
19335,342431,0.6561674475669861
19335,3212083,0.6529785394668579
19335,7367402,0.628959596157074
19335,527692,0.6278499364852905
19335,1958102,0.62740558385849
19335,7267243,0.6268096566200256
19335,527697,0.6216776967048645
19335,3045567,0.6162535548210144
19335,8412683,0.6117242574691772
19335,210535,0.6046294569969177
19335,300888,0.6014960408210754
19335,527690,0.600214421749115
19335,7267248,0.6000402569770813
19335,8412681,0.5992813110351562
19335,7320614,0.5990732312202454
19335,2325143,0.5978901386260986
19335,210536,0.590094268321991
19335,8798988,0.5894479155540466
19335,527695,0.5838462710380554
19335,7763208,0.5786566734313965
19335,3045565,0.5716646313667297
19335,7298839,0.5685147047042847
19335,859341,0.5619508028030396
19335,527698,0.5539061427116394
19335,492146,0.5526978969573975
19335,7122355,0.550959050655365
19335,567427,0.5497434735298157
19335,7367407,0.5487987399101257
19335,342429,0.5474089980125427
19335,8677296,0.5442644357681274
19335,1825418,0.5440847277641296
19335,6452949,0.5421177744865417
19335,584350,0.5411738157272339
19335,1720388,0.5388880372047424
19335,3637071,0.5364094376564026
19335,6306222,0.5351707339286804
19335,1720389,0.5349685549736023
19335,6306220,0.5341576933860779
19335,8635981,0.5297684073448181
19335,503739,0.5286267399787903
19335,354224,0.5281991362571716
19335,503735,0.5266020894050598
19335,7007720,0.5246615409851074
19335,772234,0.5241406559944153
19335,1731,0.5239056944847107
19335,691496,0.5231232643127441
19335,3559596,0.5209364295005798
19335,5870000,0.5206174254417419
19335,129769,0.5197873115539551
19335,129765,0.5185189843177795
19335,6582809,0.5183793306350708
19335,1725,0.5182795524597168
19335,2304004,0.517820417881012
19335,1720387,0.5158888697624207
19335,342427,0.5148765444755554
19335,3445057,0.5144002437591553
19335,129762,0.5140158534049988
19335,211275,0.5139247179031372
19335,808453,0.5090082287788391
19335,691500,0.5081833004951477
19335,1720395,0.5079914331436157
19335,129764,0.5069572329521179
19335,1958100,0.5068413019180298
19335,2874503,0.5034858584403992
19335,256750,0.5033560991287231
19335,2382766,0.5026629567146301
19335,2304005,0.502617597579956
19335,527689,0.500939130783081
19335,584358,0.4982949793338775
19335,712806,0.4976001381874084
19335,4480942,0.4932305216789245
19335,763108,0.4923965334892273
19335,7460276,0.4921028614044189
19335,7298833,0.4916911721229553
19335,3175484,0.4904733896255493
19335,440370,0.4904094636440277
19335,133933,0.4900504052639007
19335,527694,0.4897422790527344
19335,8798990,0.4897414147853851
19335,492153,0.4894459247589111
19335,859347,0.4893461167812347
19335,1231806,0.4892519116401672
19335,723850,0.48846235871315
19335,152032,0.4867625534534454
19335,7961908,0.4865624904632568
19335,2186129,0.4864367544651031
19335,404678,0.4863757789134979
19335,901323,0.4858453571796417
19335,284841,0.4839183986186981
19335,940204,0.4836140871047973
19335,8677293,0.4834806621074676
19335,763110,0.483354389667511
19335,503733,0.4808202385902405
19335,3539483,0.479625403881073
47923,8641107,0.838448703289032
47923,8418681,0.7923405170440674
47923,8641104,0.7647707462310791
47923,473807,0.7547187805175781
47923,6191,0.7290382981300354
47923,5147527,0.7220504283905029
47923,6241147,0.7141024470329285
47923,5417582,0.712514340877533
47923,1681336,0.7067056894302368
47923,476983,0.6949584484100342
47923,1681332,0.693159818649292
47923,473809,0.674379825592041
47923,3630935,0.65846848487854
47923,6643066,0.6559178233146667
47923,8421421,0.6490576267242432
47923,6241151,0.6445979475975037
47923,4778734,0.6428520083427429
47923,1681337,0.6399809718132019
47923,6241152,0.637086033821106
47923,6241153,0.6305031180381775
47923,6241150,0.6300147175788879
47923,618556,0.6187517642974854
47923,129220,0.6167543530464172
47923,525511,0.6147971153259277
47923,6919836,0.6107600331306458
47923,5032362,0.6098235845565796
47923,4297620,0.6079224348068237
47923,5147529,0.6074065566062927
47923,525513,0.602881908416748
47923,5417580,0.6018848419189453
47923,2831045,0.59764564037323
47923,4655679,0.5961326360702515
47923,1681331,0.5954086780548096
47923,4652795,0.595050036907196
47923,6241154,0.5948876142501831
47923,6241148,0.594187319278717
47923,829480,0.591378927230835
47923,618554,0.5850467085838318
47923,727613,0.5846119523048401
47923,2772864,0.5819594264030457
47923,2655670,0.5791281461715698
47923,3986046,0.576897144317627
47923,284590,0.5734783411026001
47923,8348762,0.5720413327217102
47923,8327407,0.5677564740180969
47923,4081982,0.5631035566329956
47923,2719555,0.5630211234092712
47923,698419,0.5626107454299927
47923,8418684,0.5564924478530884
47923,986182,0.5557792782783508
47923,917160,0.5556613206863403
47923,8619129,0.5552883148193359
47923,986183,0.5547744035720825
47923,339476,0.5541220903396606
47923,986180,0.5538846850395203
47923,291227,0.5533416271209717
47923,913042,0.553260326385498
47923,986185,0.5499937534332275
47923,5417578,0.5498011708259583
47923,5966643,0.5485453009605408
47923,8836262,0.5481505393981934
47923,727609,0.5471425652503967
47923,631524,0.5429385900497437
47923,6813699,0.5406948924064636
47923,2831044,0.538016676902771
47923,495327,0.5372977256774902
47923,70829,0.5346035957336426
47923,917218,0.5334787368774414
47923,525507,0.5332505106925964
47923,5051722,0.5332491993904114
47923,6111296,0.5282055139541626
47923,129218,0.5281220078468323
47923,3348837,0.527548611164093
47923,986177,0.5261583924293518
47923,3196227,0.5252881646156311
47923,6213244,0.5252880454063416
47923,4321228,0.5240026712417603
47923,3630933,0.5193270444869995
47923,668327,0.5171152353286743
47923,8418686,0.5154704451560974
47923,1681339,0.5145978331565857
47923,553842,0.5132701992988586
47923,668329,0.5131650567054749
47923,553850,0.5106958150863647
47923,5065570,0.508998692035675
47923,8418683,0.5084502696990967
47923,994676,0.5050361156463623
47923,4684891,0.5049429535865784
47923,129221,0.5049088001251221
47923,704937,0.5007156729698181
47923,1681334,0.4979570209980011
47923,6919837,0.4978861510753631
47923,1669816,0.4976584911346435
47923,829485,0.4974596202373504
47923,6696631,0.4967954754829407
47923,482062,0.4926057755947113
47923,975152,0.492327481508255
47923,23551,0.4906084239482879
47923,838487,0.4864988029003143
